,composer,details_url,duration,filename_xml,genre,hasError,key,name,primary_time_signature,secondary_time_signatures,source_url,tempo,year
533,Traditional,piece-info.cgi?id=859,18.0,../data/output/daedcd34a55048cd7d9651e84c6690ae54fb0a87.xml,Folk,False,a minor,"Traditioner af Swenska Folk-Dansar, 1st part, nr 18",4/4,[],,100.0, 
534,Traditional,piece-info.cgi?id=860,57.599999999999994,../data/output/23b707f38d8e26876496cd2a26ac56958a5e6885.xml,Folk,False,d minor,"Traditioner af Swenska Folk-Dansar, 1st part, nr 19",4/4,[],,100.0, 
535,Traditional,piece-info.cgi?id=821,60.63157894736842,../data/output/5f27ba10aa42fe636d9734fd89588ab0777edbb6.xml,Folk,False,G major,"Traditioner af Swenska Folk-Dansar, 1st part, nr 22",4/4,[],,95.0, 
536,Traditional,piece-info.cgi?id=822,65.45454545454545,../data/output/c8bec6d47f986e890480a8c81e29473453be95e0.xml,Folk,False,G major,"Traditioner af Swenska Folk-Dansar, 1st part, nr 23",4/4,[],,110.0, 
537,Traditional,piece-info.cgi?id=861,28.799999999999997,../data/output/92021b93a32c421f7fc7fdd9fdf67ad634cc89a1.xml,Folk,False,d minor,"Traditioner af Swenska Folk-Dansar, 1st part, nr 20",4/4,[],,100.0, 
538,Traditional,piece-info.cgi?id=857,36.0,../data/output/4278aa4596171a6bf098d3bc7987d4f861eec060.xml,Folk,False,G major,"Traditioner af Swenska Folk-Dansar, 1st part, nr 16",4/4,[],,100.0, 
539,Traditional,piece-info.cgi?id=837,57.599999999999994,../data/output/e7c57b958e575862704d79eeac1737edc59baf3a.xml,Folk,False,F major,"Traditioner af Swenska Folk-Dansar, 1st part, nr 15",4/4,[],,100.0, 
540,Traditional,piece-info.cgi?id=862,28.799999999999997,../data/output/c8e240743aa0f7e84549ae7599c0e513bd4cd549.xml,Folk,False,a minor,"Traditioner af Swenska Folk-Dansar, 1st part, nr 26",4/4,[],,100.0, 
541,Traditional,piece-info.cgi?id=863,36.0,../data/output/749b606217f0f41c4b922bfe1b693fe80d914fb9.xml,Folk,False,d minor,"Traditioner af Swenska Folk-Dansar, 1st part, nr 27",4/4,[],,100.0, 
542,Traditional,piece-info.cgi?id=824,93.1764705882353,../data/output/223908b7dfb6a71c16676abd405def0ad6299705.xml,Folk,False,C major,"Traditioner af Swenska Folk-Dansar, 1st part, nr 31",4/4,[],,85.0, 
543,Traditional,piece-info.cgi?id=865,28.799999999999997,../data/output/5fdb310cbcb385b543282a90170e6dfb398d5dd4.xml,Folk,False,A major,"Traditioner af Swenska Folk-Dansar, 1st part, nr 30",4/4,[],,100.0, 
544,Traditional,piece-info.cgi?id=866,28.799999999999997,../data/output/ce75109f6c15f1485770e52a6b09b2808919c5b3.xml,Folk,False,C major,"Traditioner af Swenska Folk-Dansar, 1st part, nr 34",4/4,[],,100.0, 
545,Traditional,piece-info.cgi?id=825,81.0,../data/output/d5094525bd1c15a3518e95bc0e1f844c256a8171.xml,Folk,False,B- major,"Traditioner af Swenska Folk-Dansar, 1st part, nr 33",4/4,[],,80.0, 
546,Traditional,piece-info.cgi?id=832,72.0,../data/output/4e145334f0fe249412e711dbc825e5a09fd08941.xml,Folk,False,d minor,"Traditioner af Swenska Folk-Dansar, 2nd part, nr 15",4/4,[],,70.0, 
547,Traditional,piece-info.cgi?id=838,43.199999999999996,../data/output/24beaae24494f7b9698e8e2f0b1d0b27152df77f.xml,Folk,False,G major,"Traditioner af Swenska Folk-Dansar, 2nd part, nr 27",4/4,[],,100.0, 
548,Traditional,piece-info.cgi?id=839,86.39999999999999,../data/output/83f0ca5029f38f39e2ec30326329db127e455482.xml,Folk,False,D major,"Traditioner af Swenska Folk-Dansar, 2nd part, nr 30",4/4,[],,100.0, 
549,Traditional,piece-info.cgi?id=864,23.4,../data/output/5f081192e886412d9a4ed2cad1b59faf82ac4b02.xml,Folk,False,a minor,"Traditioner af Swenska Folk-Dansar, 1st part, nr 29",4/4,[],,100.0, 
550,Traditional,piece-info.cgi?id=840,57.599999999999994,../data/output/7692ca5e0a75c73a3438e1e2a216cca6b1ad1b7f.xml,Folk,False,B- major,"Traditioner af Swenska Folk-Dansar, 2nd part, nr 31",4/4,[],,100.0, 
551,Traditional,piece-info.cgi?id=867,28.799999999999997,../data/output/dee843c0b7bd51017f84d8071c88ce53f7024a0c.xml,Folk,False,C major,"Traditioner af Swenska Folk-Dansar, 2nd part, nr 36",4/4,[],,100.0, 
552,Traditional,piece-info.cgi?id=868,50.4,../data/output/3f0bc12453f9df767d8d3802833642d35aa9516b.xml,Folk,False,a minor,"Traditioner af Swenska Folk-Dansar, 3rd part, nr 1",4/4,[],,100.0, 
553,Traditional,piece-info.cgi?id=878,36.0,../data/output/9bb6bd5488d8cd24be2714262512d9b3239cb336.xml,Folk,False,a minor,"Traditioner af Swenska Folk-Dansar, 3rd part, nr 5",4/4,[],,100.0, 
554,Traditional,piece-info.cgi?id=843,60.63157894736842,../data/output/5d22c6e931eb631904f42c2900717f31a7da8b19.xml,Folk,False,g minor,"Traditioner af Swenska Folk-Dansar, 3rd part, nr 2",4/4,[],,95.0, 
555,Traditional,piece-info.cgi?id=877,57.599999999999994,../data/output/3598ec42f14af24493c577bf12468e0c37c4f103.xml,Folk,False,g minor,"Traditioner af Swenska Folk-Dansar, 3rd part, nr 4",4/4,[],,100.0, 
556,Traditional,piece-info.cgi?id=848,64.0,../data/output/6448f535c47ad18b71df11d9fe4687e410afaa6d.xml,Folk,False,d minor,"Traditioner af Swenska Folk-Dansar, 3rd part, nr 3",4/4,[],,90.0, 
557,Traditional,piece-info.cgi?id=879,46.8,../data/output/241477e9fdcfb586e3c3c7d4813adab7f74c3067.xml,Folk,False,a minor,"Traditioner af Swenska Folk-Dansar, 3rd part, nr 6",4/4,[],,100.0, 
558,Traditional,piece-info.cgi?id=881,54.857142857142854,../data/output/28a22fd033101c854f2df90041faf8b498fe9756.xml,Folk,False,a minor,"Traditioner af Swenska Folk-Dansar, 3rd part, nr 8",4/4,[],,70.0, 
559,Traditional,piece-info.cgi?id=880,28.799999999999997,../data/output/30f25d7a44876a09af9c8c5eaf7e04cecb8a0f05.xml,Folk,False,e minor,"Traditioner af Swenska Folk-Dansar, 3rd part, nr 7",4/4,[],,100.0, 
560,Traditional,piece-info.cgi?id=882,28.799999999999997,../data/output/b21b831574a7a583c63756431c8f9be96844032d.xml,Folk,False,e minor,"Traditioner af Swenska Folk-Dansar, 3rd part, nr 9",4/4,[],,100.0, 
561,Traditional,piece-info.cgi?id=870,64.8,../data/output/b35c0ef23b1f3030bf7d284a2235000849ca81fa.xml,Folk,False,g minor,"Traditioner af Swenska Folk-Dansar, 3rd part, nr 12",4/4,[],,100.0, 
562,Traditional,piece-info.cgi?id=869,57.599999999999994,../data/output/a344f95c22b0ac1830674c6d5075c28e9ee83a17.xml,Folk,False,c minor,"Traditioner af Swenska Folk-Dansar, 3rd part, nr 11",4/4,[],,100.0, 
563,Traditional,piece-info.cgi?id=872,26.18181818181818,../data/output/47f2fe4680fe85a439fc57724e6bd7ff7add8994.xml,Folk,False,d minor,"Traditioner af Swenska Folk-Dansar, 3rd part, nr 15",4/4,[],,110.0, 
564,Traditional,piece-info.cgi?id=871,26.18181818181818,../data/output/2d3e15b8c0dbfd27316d332440c928a239eaad28.xml,Folk,False,e minor,"Traditioner af Swenska Folk-Dansar, 3rd part, nr 13",4/4,[],,110.0, 
565,Traditional,piece-info.cgi?id=841,36.0,../data/output/2c013d5153847f954f823012676d5ea7b4f32c16.xml,Folk,False,a minor,"Traditioner af Swenska Folk-Dansar, 3rd part, nr 14",4/4,[],,100.0, 
566,Traditional,piece-info.cgi?id=874,28.799999999999997,../data/output/7874b84a825be01706c21e265a71a7349d03b760.xml,Folk,False,a minor,"Traditioner af Swenska Folk-Dansar, 3rd part, nr 17",4/4,[],,100.0, 
567,Traditional,piece-info.cgi?id=873,28.799999999999997,../data/output/53997cd8a8729d1934d49ba7c57af8ec37135e0d.xml,Folk,False,d minor,"Traditioner af Swenska Folk-Dansar, 3rd part, nr 16",4/4,[],,100.0, 
568,Traditional,piece-info.cgi?id=875,28.799999999999997,../data/output/d652524fdbefe53edbc6b26057f363b9da647211.xml,Folk,False,d minor,"Traditioner af Swenska Folk-Dansar, 3rd part, nr 19",4/4,[],,100.0, 
569,Traditional,piece-info.cgi?id=842,57.599999999999994,../data/output/958cc84069e39574051e06aaf038ff56e7eff71e.xml,Folk,False,g minor,"Traditioner af Swenska Folk-Dansar, 3rd part, nr 18",4/4,[],,100.0, 
570,Traditional,piece-info.cgi?id=844,72.0,../data/output/f5302a666504c7913799ecb50002f35966b5b4b8.xml,Folk,False,B- major,"Traditioner af Swenska Folk-Dansar, 3rd part, nr 21",4/4,[],,100.0, 
571,Traditional,piece-info.cgi?id=845,72.0,../data/output/3e5f5d23a713fbba8d458c05d5db8a8cf2d7c426.xml,Folk,False,F major,"Traditioner af Swenska Folk-Dansar, 3rd part, nr 22",4/4,[],,100.0, 
572,Traditional,piece-info.cgi?id=846,43.199999999999996,../data/output/f44cd9d300b8ae4578f618bfbb74fecc4d221ba4.xml,Folk,False,G major,"Traditioner af Swenska Folk-Dansar, 3rd part, nr 23",4/4,[],,100.0, 
573,Traditional,piece-info.cgi?id=847,72.0,../data/output/f42ebd97f1d6a00566e58b20a290a23ed91b8a7e.xml,Folk,False,A major,"Traditioner af Swenska Folk-Dansar, 3rd part, nr 24",4/4,[],,100.0, 
574,T. Turpin,piece-info.cgi?id=369,90.0,../data/output/81fa3f20fad6f67198d50a6d1ed8c321011fcf0e.xml,Jazz,False,F major,The St. Louis Rag,4/4,[],,96.0,1903
575,Traditional,piece-info.cgi?id=876,50.4,../data/output/dd9c55459870601a0441759019afa795b2da153f.xml,Folk,False,D major,"Traditioner af Swenska Folk-Dansar, 3rd part, nr 34",4/4,[],,100.0, 
576,T. Turpin,piece-info.cgi?id=443,191.66666666666669,../data/output/57dafc3919aa6c0dc8168ed688d0b19ef085dba5.xml,Jazz,False,C major,The Harlem Rag,4/4,[],,72.0,1899
577,G. Verdi,piece-info.cgi?id=1214,724.0,../data/output/813323e13fff19ec2ccb2c33451f2d1f6ce2e1dd.xml,Romantic,False,D major,La Traviata - N1 Introduzione,4/4,[],,60.0, 
578,G. Verdi,piece-info.cgi?id=1215,289.5,../data/output/eec7336c6d1eaffe8955e78b596c8e27cd748e30.xml,Romantic,False,B- major,La Traviata - N2 Brindisi,4/4,[],,60.0, 
579,G. Verdi,piece-info.cgi?id=1217,288.0,../data/output/25e901dc979115eb1095a71a5b30bfc303ff2443.xml,Romantic,False,A- major,La Traviata - N4 Streta dell'introduzione,4/4,[],,60.0, 
580,G. Verdi,piece-info.cgi?id=1401,364.0,../data/output/4b7e1511773a104ea48f4e12da07ae014d12b5dc.xml,Romantic,False,d minor,La Traviata - N8 Scena e duettino,4/4,[],,60.0, 
581,G. Verdi,piece-info.cgi?id=1511,168.0,../data/output/93c7eaafeafcc944ec6d1dcd59c40372aaac0430.xml,Romantic,False,C major,La Traviata - N10 Finale del Atto II,4/4,[],,60.0, 
582,G. Verdi,piece-info.cgi?id=1216,858.0,../data/output/ac3a2e54be9290d9ef2cc7428887f5f8e4976e82.xml,Romantic,False,E- major,La Traviata - N3 Valzer e duetto,4/4,[],,60.0, 
583,G. Verdi,piece-info.cgi?id=1218,573.5,../data/output/3c4c3bb36f2dab1d49f5922a52ed961d12fdd9a0.xml,Romantic,False,f minor,La Traviata - N5 Scena ed aria,4/4,[],,60.0, 
584,G. Verdi,piece-info.cgi?id=1399,651.0,../data/output/257a25441635a55a32e8ac03fd8d9bbf884f5d7d.xml,Romantic,False,C major,La Traviata - N6 Scena ed aria,4/4,[],,60.0, 
585,G. Verdi,piece-info.cgi?id=1402,687.0,../data/output/f88913d8e9047921d543773e297812f70331bb5f.xml,Romantic,False,B- major,La Traviata - N9 Scena ed aria,4/4,[],,60.0, 
586,G. Verdi,piece-info.cgi?id=1512,336.0,../data/output/714b7d1375dffddcb92000da86166e76250de98a.xml,Romantic,False,E major,La Traviata - N11 Coro di zingari,4/4,[],,60.0, 
587,G. Verdi,piece-info.cgi?id=1513,346.5,../data/output/a6fccf48f6ecf540ef3ef525db199d560e9c35e8.xml,Romantic,False,g minor,La Traviata - N12 Coro di mattadori spagnuoli,4/4,[],,60.0, 
588,G. Verdi,piece-info.cgi?id=1400,1132.0,../data/output/3caf2931ad02293d3d17a432409f011f4ecf0ec6.xml,Romantic,False,B- major,La Traviata - N7 Scena e duetto,4/4,[],,60.0, 
589,G. Verdi,piece-info.cgi?id=1517,163.99375,../data/output/a792dd748e2bde8c0fe3e58a802b1d0c1fe1a5ad.xml,Romantic,False,D major,La Traviata - N16 Coro baccanale,4/4,[],,60.0, 
590,J. Wanhal,piece-info.cgi?id=192,62.22222222222223,../data/output/537acf88c490533a476940b1a8c110d139b84ea0.xml,Classical,False,F major,Rondo,4/4,[],,108.0,18th Century
591,G. Verdi,piece-info.cgi?id=1213,196.0,../data/output/4cbd6dab362a058baacd92d7979f005118fc5e6e.xml,Romantic,False,E major,La Traviata - Preludio,4/4,[],,60.0, 
592,G. Verdi,piece-info.cgi?id=1515,123.0,../data/output/7a9aa35fe7b39a49e004fa6ce28c9c0d1fb176dd.xml,Romantic,False,E- major,La Traviata - N14 Largo del Finale II,4/4,[],,120.0, 
593,G. Verdi,piece-info.cgi?id=1516,542.0,../data/output/1d56c7637934086a90a434ebd725542566c48d9a.xml,Romantic,False,a minor,La Traviata - N15 Scena ed Aria,4/4,[],,60.0, 
594,G. Verdi,piece-info.cgi?id=1519,476.0,../data/output/77cc237ba466ab1a0b81b1f74a78db7f6d24d80e.xml,Romantic,False,c# minor,La Traviata - N18 Scena finale,4/4,[],,60.0, 
595,G. Verdi,piece-info.cgi?id=1518,999.0,../data/output/98cf59b139e76bf1201eeaece9b365484729c0a2.xml,Romantic,False,C major,La Traviata - N17 Scena e duetto,4/4,[],,60.0, 
596,Yaniewicz,piece-info.cgi?id=681,66.97674418604652,../data/output/14f7c194f6ebe5dc7cb72786d32ab61a8c8c72fe.xml,Popular / Dance,False,C major,Les Lanciers,4/4,[],,86.0,c1860
597,G. Verdi,piece-info.cgi?id=1514,1122.0,../data/output/0ec9be6f19d631bc8b571e490bf2857d5198a8a8.xml,Romantic,False,f minor,La Traviata - N13 Seguito del Finale II,4/4,[],,60.0, 
598,,http://kern.ccarh.org/cgi-bin/ksdata?location=users/cutler/tmte/ch24&file=N6e.krn&format=info,20.0,../data/output/859c17427b612d62aac51ab14ad809c7ff62d722.xml,,False,a minor,"N6e. Chopin, Mazurka, op. 41 no. 2, mm. 1-8",4/4,[],,72.0,
599,"Chopin, Frederic",http://kern.ccarh.org/cgi-bin/ksdata?location=users/craig/classical/chopin/mazurka&file=mazurka63-3.krn&format=info,115.5,../data/output/c05aff259adc395acca7cb42cff8b941f63dfb0a.xml,,False,c# minor,"Mazurka in C-sharp Minor, Op. 63, No. 3",4/4,[],,120.0,1846
